smiles,property
CCn1c(nc2c(nc(CN(C)C)cc12)C#CC(C)(C)O)c3nonc3N,6.43
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)c3nonc3N,5.94
CCn1c(nc2c(nc(CN3CCCC3)cc12)C#CC(C)(C)O)c4nonc4N,5.57
CCn1c(nc2c(nc(OCCCCN)cc12)C#CC(C)(C)O)c3nonc3N,4.52
CCn1c(nc2c(nc(OCCCN)cc12)C#CC(C)(C)O)c3nonc3N,4.52
CCn1c(nc2c(nc(OCCNC)cc12)C#CC(C)(C)O)c3nonc3N,5.58
CCn1c(nc2c(nc(OC[C@@H](C)N)cc12)C#CC(C)(C)O)c3nonc3N,6.4
CCn1c(nc2c(nc(OC[C@H](C)N)cc12)C#CC(C)(C)O)c3nonc3N,5.92
CCn1c(nc2c(nc(OC[C@H](N)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,5.96
CCn1c(nc2c(nc(OC[C@@H](N)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,5.98
CCn1c(nc2c(nc(OC[C@H](N)Cc3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,7.1
CCn1c(nc2c(nc(OC[C@@H](N)Cc3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,6.51
CCn1c(nc2c(nc(O[C@@H](CN)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,7.4
CCn1c(nc2c(nc(O[C@H](CN)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,6.72
CCn1c(nc2c(nc(O[C@@H](CCN)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,7.39
CCn1c(nc2c(nc(O[C@H](CCN)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N,5.8
Cn1cncc1CNC(=O)c2ccc3cc([nH]c3c2)c4n[nH]cc4c5ccccc5,6.27
Cn1nccc1CNC(=O)c2ccc3cc([nH]c3c2)c4n[nH]cc4c5ccccc5,5.9
Cc1oncc1CNC(=O)c2ccc3cc([nH]c3c2)c4n[nH]cc4c5ccccc5,5.64
CC(C)CN(C)C(=O)c1ccc2cc([nH]c2c1)c3n[nH]cc3c4ccccc4,5.17
CN1CCN(CC1)c2ccc(NC(=O)c3ccc4NC(=O)\C(=C\5/Nc6ccccc6C5=O)\c4c3)cc2,7.0
c1ccc(cc1)c2cnc3cnc(cn23)c4ccncc4,5.51
c1ccc2c(c[nH]c2c1)c3cnc4cnc(cn34)c5cn[nH]c5,5.23
CCCCC(=O)Nc1ncnc2[nH]c(nc12)c3cccc(c3)C#N,5.91
O=C(Nc1ncnc2[nH]c(nc12)c3ccc4ccccc4c3)C5CC5,6.77
O=C(Nc1ncnc2[nH]c(nc12)c3cccc(c3)C#N)C4CC4,6.11
Clc1cccc(c1)c2nc3c(NC(=O)C4CC4)ncnc3[nH]2,6.44
N#Cc1cccc(c1)c2nc3c(Nc4ccccc4)ncnc3[nH]2,7.58
N(c1ccccc1)c2ncnc3[nH]c(nc23)c4ccccc4,7.8
O=C1NCCc2[nH]c(cc12)c3ccncc3,7.4
Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,8.31
O=C1NC(=O)C2=C1c3cn(CCCc4ccc(CCCn5cc2c6cccnc56)s4)c7ncccc37,7.44
CN(C)CCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,6.72
Nc1cccc(c1)c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2,7.52
CN1C(=O)C(=C(C1=O)c2c(C)[nH]c3ccccc23)NCCc4ccc(F)cc4,7.28
CC(C)c1n[nH]c(Cl)c1c2ccnc(Nc3ccc(cn3)N4CCC(CC4)N(C)C)n2,5.02
NC(=O)c1cc([nH]c1c2ccccc2)c3ccnc(N)n3,5.86
O=C1NC(=O)\C(=C\c2ccc(OCc3ccccc3)c(OCc4ccccc4)c2)\N1,5.86
Oc1ccc(Nc2ncnc3[nH]cnc23)cc1CN(CCCl)CCCl,7.97
CSC1=NC(=C(Cl)C(=O)N1)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,5.62
COc1ccc(cc1OC)c2c3CCCCc3nc4nc(SCCc5ccccc5)nc(N)c24,5.33
COc1cc(\C=C/2\NC(=O)NC2=O)cc(OC)c1OC,6.67
OC(=O)CCN(CCC(=O)O)c1ccc(\C=C\2/SC(=S)NC2=O)cc1,6.58
COc1cc(ccc1O)c2cc(nc3ncnc(N)c23)c4cc(C)cc(Cl)c4O,6.95
COc1ccc(\C=C\2/SC(=O)NC2=O)cc1S(=O)(=O)O,6.27
COC(=O)C(=O)C1=C(N2C(=N)NN=C2N=C1C(=O)OC)c3ccc(O)c(OC)c3,5.61
COc1ccc(cc1)C2=C(O)C(=O)NC(=C2)c3ccc(F)cc3,6.49
Cc1ccc(Nc2oc(nn2)c3ccc(cc3)[N+](=O)[O-])cc1Cl,7.77
COc1cc(\C=C\2/NC(=O)NC2=O)ccc1OCC(=O)C3CCOCC3,5.7
O=C1NC(=O)\C(=C\c2cccc3OCOc23)\N1,6.86
COc1ccc(CCN2COc3c(C2)c(C)ccc3[C@@H](C)CCC=C(C)C)cc1OC,5.9
O=C1NC(=O)\C(=C/c2ccc(\C=C\3/NC(=O)NC3=O)cc2)\N1,5.55
O[C@@]12CC\C=C/CCCCN3CC[C@@H](C(=C1)c4[nH]ccc5c6ccccc6nc45)[C@]7(C[C@@H]8\C=C/CCCCN8[C@@H]27)C3,5.08
N(c1ccccc1)c2oc(nn2)c3ccccc3,6.01
FC(F)(F)c1ccc(cc1)c2oc(Nc3ccccc3)nn2,6.2
CS(=O)(=O)c1ccc(cc1)c2oc(Nc3ccccc3)nn2,6.36
N#Cc1ccc(cc1)c2oc(Nc3ccccc3)nn2,6.61
[O-][N+](=O)c1ccc(cc1)c2oc(Nc3ccccc3)nn2,6.68
CSc1ccc(cc1)c2oc(Nc3ccc(Cl)cc3)nn2,6.07
CS(=O)(=O)c1ccc(cc1)c2oc(Nc3ccc(Cl)cc3)nn2,6.17
Clc1ccc(Nc2oc(nn2)c3ccc(cc3)C#N)cc1,6.14
[O-][N+](=O)c1ccc(cc1)c2oc(Nc3ccc(Cl)cc3)nn2,6.09
COc1ccc(Nc2oc(nn2)c3ccc(Cl)cc3)cc1,6.27
COc1ccc(Nc2oc(nn2)c3ccc(cc3)C(F)(F)F)cc1,7.28
COc1ccc(Nc2oc(nn2)c3ccc(C)cc3)cc1,6.09
COc1ccc(Nc2oc(nn2)c3ccc(cc3)S(=O)(=O)C)cc1,6.5
COc1ccc(Nc2oc(nn2)c3ccc(cc3)C#N)cc1,7.75
COc1ccc(Nc2oc(nn2)c3ccc(cc3)[N+](=O)[O-])cc1,8.15
COc1ccc(Nc2oc(nn2)c3ccc(OC)cc3)cc1,6.18
[O-][N+](=O)c1ccc(Nc2oc(nn2)c3ccc(cc3)[N+](=O)[O-])cc1,6.15
CC(C)(O)C(=O)N1CCN(CC1)c2ccc(c(c2)C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)C(F)(F)F,8.52
Oc1ccc(CC2=C(C(=O)OC2)c3ccc(O)cc3)cc1,6.11
Oc1ccc(cc1)C2=C(Cc3ccc(O)c(O)c3)COC2=O,6.17
Oc1ccc(CC2=C(C(=O)OC2)c3cc(O)cc(O)c3)cc1,5.39
Oc1cc(O)cc(c1)C2=C(Cc3ccc(O)c(O)c3)COC2=O,5.65
COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@H](O)C\C=C\c2c1,4.75
CCCc1cn(nn1)c2ccc3[nH]ncc3c2,5.69
OCCCc1cn(nn1)c2ccc3[nH]ncc3c2,5.28
C1CC1c2cn(nn2)c3ccc4[nH]ncc4c3,5.46
C1CCC(C1)c2cn(nn2)c3ccc4[nH]ncc4c3,5.89
C(C1CCCCC1)c2cn(nn2)c3ccc4[nH]ncc4c3,6.05
C(c1ccccc1)c2cn(nn2)c3ccc4[nH]ncc4c3,6.27
C(Cc1cn(nn1)c2ccc3[nH]ncc3c2)c4ccccc4,6.35
C(Cc1ccccc1)Cc2cn(nn2)c3ccc4[nH]ncc4c3,6.28
c1cc2[nH]ncc2cc1c3c[nH]nn3,6.35
C(c1ccccc1)n2cc(nn2)c3ccc4[nH]ncc4c3,6.7
Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3,6.58
Clc1ccccc1Cn2cc(nn2)c3ccc4[nH]ncc4c3,7.35
Clc1cccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,7.64
Clc1ccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)cc1,6.71
Fc1ccccc1Cn2cc(nn2)c3ccc4[nH]ncc4c3,7.04
Fc1cccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,7.58
Fc1ccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)cc1,7.16
Cc1cccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,7.16
Clc1cccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1Cl,7.32
Clc1ccc(Cl)c(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,7.8
Clc1cc(Cl)cc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,7.55
C(c1ccccc1)c2cc(on2)c3ccc4[nH]ncc4c3,6.0
Nc1n[nH]c2ccc(cc12)c3onc(Cc4ccccc4)c3,6.8
CCCc1cc(on1)c2ccc3[nH]ncc3c2,5.6
CNC(=O)c1cc(on1)c2ccc3[nH]ncc3c2,5.37
C(N1CCCCC1)c2cc(on2)c3ccc4[nH]ncc4c3,5.42
c1cnc2nc(cn2c1)c3ccc4[nH]ncc4c3,7.2
c1ccc(cc1)c2c(nc3ncccn23)c4ccc5[nH]ncc5c4,8.0
Cc1nc(cs1)c2ccc3[nH]ncc3c2,5.54
Nc1nc(cs1)c2ccc3[nH]ncc3c2,5.35
CCNc1nc(cs1)c2ccc3[nH]ncc3c2,5.41
N(c1ccccc1)c2nc(cs2)c3ccc4[nH]ncc4c3,6.2
C(Nc1nc(c2ccc3[nH]ncc3c2)c(s1)c4ccccc4)c5ccccc5,5.47
C1CCC(CC1)Nc2c(nc3ccccn23)c4ccc5[nH]ncc5c4,5.58
C1CCC(CC1)Nc2c(nc3ncccn23)c4ccc5[nH]ncc5c4,7.0
CC(C)Nc1c(nc2ncccn12)c3ccc4[nH]ncc4c3,7.4
CCCCNc1c(nc2ncccn12)c3ccc4[nH]ncc4c3,7.8
Clc1ccc(Nc2c(nc3ncccn23)c4ccc5[nH]ncc5c4)cc1,6.92
C1CCC(CC1)Nc2c(nc3sccn23)c4ccc5[nH]ncc5c4,6.19
Cc1cc(ccc1O)C2=NC(=O)NC(=C2)c3ccccc3,7.76
CCN(CC)C1=CC(=CC(=O)N1C)c2ccncn2,5.66
CN1C(=O)C=C(C=C1N2CCCCC2)c3ccncn3,7.21
CN1C(=O)C=C(C=C1N2CCOCC2)c3ccncn3,6.63
COc1ccccc1CCNC2=CC(=CC(=O)N2C)c3ccncn3,6.1
COc1ccccc1CCN(C)C2=CC(=CC(=O)N2C)c3ccncn3,5.77
COc1ccccc1C2CCCN(C2)C3=CC(=CC(=O)N3C)c4ccncn4,5.63
COc1ccccc1C2CCN(CC2)C3=CC(=CC(=O)N3C)c4ccncn4,5.49
CN1C(=O)C=C(C=C1N2CCC(O)(CC2)c3ccccc3)c4ccncn4,6.21
COc1ccccc1[C@H]2CN(CCO2)C3=CC(=CC(=O)N3C)c4ccncn4,6.08
COc1ccccc1[C@@H]2CN(CCO2)C3=CC(=CC(=O)N3C)c4ccncn4,5.82
CN1C(=O)C=C(C=C1N2CCCC(C2)c3ccccc3)c4ccncn4,5.33
COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)ccc3C)c2N)cc1,8.56
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],4.11
Nc1nc(Nc2cccnc2)sc1C(=O)c3ccccc3F,7.35
Brc1ccc(cc1)C(=O)CI,5.52
Brc1ccc(cc1)C(=O)CN2C(=O)c3ccccc3C2=O,4.0
Cl.NCC(=O)c1ccc(Br)cc1,4.0
CO\N=C(/CBr)\c1ccc(Br)cc1,4.3
BrCC(=O)c1ccc(cc1)C#N,5.82
BrC(Br)C(=O)c1ccc(cc1)C#N,5.82
FC(F)(F)c1ccc(cc1)C(=O)CBr,5.3
FC(F)(F)c1ccc(cc1)C(=O)C(Br)Br,5.3
BrCC(=O)c1ccc(cc1)N2CCOCC2,5.22
BrC(Br)C(=O)c1ccc(I)cc1,5.7
BrCC(=O)c1cccc(c1)C#N,6.0
BrC(Br)C(=O)c1cccc(c1)C#N,6.0
Nc1c(Br)cc(cc1Br)C(=O)C(Br)Br,6.3
BrC(Br)C(=O)c1ccccn1,5.6
Nc1ncnc2c1ncn2C(=O)CCl,4.87
CC(=O)C1=C(C(=O)NC1=O)c2c[nH]c3ccccc23,5.35
BrCC(=O)C1=C(C(=O)NC1=O)c2c[nH]c3ccccc23,7.33
COc1ccc(cc1)n2cnc3cc(ccc23)C(=O)CBr,6.24
CC(=O)C1=C(C(=O)NC1=O)c2cn(C)c3ccccc23,6.05
Cn1cc(C2=C(C(=O)CBr)C(=O)NC2=O)c3ccccc13,8.3
O=C1NC=C(c2ccc(cc2)N3CCOCC3)c4sc(cc14)c5ccncc5,5.9
O=C1NC=Cc2oc(cc12)c3ccncc3,6.9
Oc1ccc(cc1)C2=CNC(=O)c3cc(sc23)c4ccncc4,6.9
Cc1cc(ccn1)c2cc3C(=O)NC=C(c4cccc(NS(=O)(=O)C)c4)c3s2,5.6
Fc1ccc(cc1C2=CNC(=O)c3cc(sc23)c4ccncc4)C#N,7.1
O=C1NC=C(c2ccc3OCCOc3c2)c4sc(cc14)c5ccncc5,6.2
O=C1NC=C(c2cccc(CC#N)c2)c3sc(cc13)c4ccncc4,6.2
Clc1cccc(n1)C2=CNC(=O)c3cc(sc23)c4ccncc4,5.4
O=C1NC=C(c2cscc2C#N)c3sc(cc13)c4ccncc4,6.5
COCc1ccccc1C2=CNC(=O)c3cc(sc23)c4ccncc4,5.4
CCOc1ccc(cn1)C2=CNC(=O)c3cc(sc23)c4ccncc4,5.5
COc1cc(F)ccc1C2=CNC(=O)c3cc(sc23)c4ccncc4,5.3
CN(C)C(=O)c1ccccc1C2=CNC(=O)c3cc(sc23)c4ccncc4,5.2
O=C1NC=C(c2cccc3cccnc23)c4sc(cc14)c5ccncc5,5.1
BrC1=CNC(=O)c2cc(sc12)c3ccncc3,6.8
CS(=O)(=O)Nc1cccc(c1)C2=CNC(=O)c3cc(sc23)c4ccnc5[nH]ccc45,7.7
O=C1NC=C(c2ccc(cc2)N3CCOCC3)c4sc(cc14)c5cn[nH]c5,6.4
CN1C=C(c2ccc(cc2)N3CCOCC3)c4sc(cc4C1=O)c5ccncc5,6.6
COc1ncc(c2ccc(cc2)N3CCOCC3)c4sc(cc14)c5ccncc5,5.0
COc1ccc(CNC(=O)Nc2cc(ccn2)c3cccnc3F)cc1,7.01
CC(C)Nc1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(=O)O,5.92
Nc1c(F)c(NC2CCCCC2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,6.22
Nc1c(F)c(NCCc2c[nH]c3ccccc23)c(F)c4N(C=C(C(=O)O)C(=O)c14)C5CC5,6.18
Nc1c(F)c(NCCN2CCOCC2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,5.68
Nc1c(F)c(NCCc2ccccc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,6.36
Nc1c(F)c(NCCCc2ccccc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,7.35
Nc1c(F)c(NCCCCc2ccccc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,6.54
Nc1c(F)c(NCCn2ccnc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,5.47
Nc1c(F)c(NCCCn2ccnc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,7.35
Nc1c(F)c(NCCNc2cccc3ccccc23)c(F)c4N(C=C(C(=O)O)C(=O)c14)C5CC5,7.33
Nc1c(F)c(NCCc2ccncc2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,7.0
Nc1c(F)c(NCCNc2ccccn2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CC4,6.72
CC(C)OCCCNc1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(=O)O,6.96
COc1c(NCCCc2ccccc2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,4.77
COc1c(NCCCc2ccccc2)c(F)c(N)c3C(=O)C(=CN(C4CC4)c13)C(=O)O,7.19
COc1c(NCCNc2cccc3ccccc23)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,4.58
COc1c(NCCNc2cccc3ccccc23)c(F)c(N)c4C(=O)C(=CN(C5CC5)c14)C(=O)O,7.51
Nc1c(F)c(NCCNc2ccccn2)cc3N(C=C(C(=O)O)C(=O)c13)C4CC4,7.89
COc1c(NCCNc2ccccn2)c(F)c(N)c3C(=O)C(=CN(C4CC4)c13)C(=O)O,6.8
COc1c(NCCNc2ccccn2)c(F)c(N)c3C(=O)C(=CN(C4CCCC4)c13)C(=O)O,5.82
Nc1c(F)c(NCCNc2ccccn2)c(F)c3N(C=C(C(=O)O)C(=O)c13)C4CCCC4,7.66
COc1c(NCCNc2ccccn2)c(F)c(N)c3C(=O)C(=CNc13)C(=O)O,6.0
COc1c(NCCNc2ccccn2)c(F)c(N)c3C(=O)C(=CN(C)c13)C(=O)O,6.57
COc1c(NCCNc2ccccn2)c(F)c(N)c3C(=O)C(=CN(CCC(C)C)c13)C(=O)O,4.8
C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,6.25
C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.36
CC(C)[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.51
CC(C)[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.12
CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.31
CC1(C)CN2C=C(C(=O)O)C(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(O1)c23,6.36
CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN(C1)c24)C(=O)O,6.8
Nc1c(F)c(NCCNc2ccccn2)c3OCC4(CCC4)N5C=C(C(=O)O)C(=O)c1c35,7.24
Nc1c(F)c(NCCNc2ccccn2)c3OCC4(CCCC4)N5C=C(C(=O)O)C(=O)c1c35,4.7
Nc1ccc(CCNc2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O)cc1,6.05
O=C(NCCN1CCCCCC1)c2ccc3S\C(=C/c4ccccc4)\C(=O)Nc3c2,5.64
Nc1nc(Nc2cccc(F)c2)nc(NCCO)c1[N+](=O)[O-],6.64
COc1ccc2nc(NC(=O)CCNC(=O)c3ccccc3Cl)sc2c1,5.82
C(Sc1oc(nn1)c2ccncc2)c3cccc4ccccc34,6.84
O\N=C\c1cn(nc1c2cccnc2)c3ccccc3,6.61
COC(=O)c1oc(CSc2ccc3nnc(c4ccc(OC)cc4)n3n2)cc1,5.71
Nc1nc(NCCCN2CCOCC2)nc(Nc3ccc(F)cc3)c1[N+](=O)[O-],6.39
C(CNc1nc(nc2ccccc12)c3cccnc3)Cn4cccc4,5.53
Nc1nc(NCCCN2CCOCC2)nc(Nc3cccc(F)c3)c1[N+](=O)[O-],6.68
CCCn1nc(NC(=O)c2cccs2)c3cc4cc(OC)ccc4nc13,6.35
CCOC(=O)c1nnn(c1CSc2ccc(C)cc2)c3nonc3N,5.92
COc1ccccc1Nc2nc(NCC=C)nc(N)c2[N+](=O)[O-],7.26
CCCn1nc(NC(=O)C(C)C)c2cc3cc(OC)ccc3nc12,5.49
COC(=O)c1ccc(CSc2oc(nn2)c3ccncc3)cc1,6.4
CCCCOC(=O)C1C(c2cccc(OC)c2OC)n3ncnc3N=C1C,6.27
COC(=O)c1nnn(c1CSc2nc3ccccc3s2)c4nonc4N,5.88
COc1ccc2nc3c(cc2c1)c(NC(=O)CC(C)C)nn3CC(C)C,6.64
CCCN(CCC)Cc1c(nnn1c2nonc2N)C(=O)N\N=C\c3cocc3,6.34
C(CNc1nc(nc2ccccc12)c3ccccc3)Cn4ccnc4,5.06
Fc1ccc(cc1)C(=O)Nc2ccsc2C(=O)NC3CCCCC3,5.2
O=C1Nc2ccc3ncsc3c2/C/1=C/Nc4ccc(cc4)S(=O)(=O)Nc5ccccn5,7.95
Nc1nonc1n2nnc(C(=O)N\N=C\c3ccccc3Cl)c2CN4CCOCC4,5.7
COc1cccc(c1)C(=O)c2sc(NC(C)C)nc2N,6.6
COc1ccccc1Nc2nc(NCCO)nc(N)c2[N+](=O)[O-],6.87
O\N=C\c1cn(nc1c2ccc3OCCOc3c2)c4ccccc4,6.46
Nc1nonc1n2nnc(C(=O)N\N=C\c3ccccc3F)c2c4cccs4,6.49
CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(cc3)N4CCOCC4)c2c1,5.94
Cn1c(SCc2oc(nn2)c3ccc(F)cc3)nnc1C4COc5ccccc5O4,6.16
O=C(CSc1ccc2nnc(c3cccs3)n2n1)N4CCCC4,6.13
Clc1cccc(NC(=O)Nc2ccnc(n2)c3cccnc3)c1,6.14
Nc1nc(Nc2ccccc2)nc(NC3CCCCC3)c1[N+](=O)[O-],5.98
O=C(CN1C(=O)CCC1=O)Nc2cccc3C(=O)NC(=O)c23,6.58
CN(C)Cc1c(nnn1c2nonc2N)C(=O)N\N=C\c3ccncc3,6.59
O=C1c2ccccc2c3onc4ccc(NCCCN5CCNC5)c1c34,6.79
Nc1nc(NCCCN2CCOCC2)nc(Nc3cccc(Cl)c3)c1[N+](=O)[O-],6.6
Fc1ccc(CSc2oc(nn2)c3ccncc3)cc1,6.24
COc1cc(\C=N\Nc2ccc(cn2)[N+](=O)[O-])cc(OC)c1O,7.02
COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1,7.08
Cl.CN(C)CC(=O)N1CCC(CC1)c2ccc(NC(=O)c3nc(c[nH]3)C#N)c(c2)C4=CCCCC4,6.14
Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccn5)CC4)c6ccccc36)c7ccccc17,8.08
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,6.92
C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,5.89
Clc1cccc(Cl)c1C(=O)Nc2c[nH]nc2C(=O)NC3CCNCC3,7.96
Clc1ccc(cc1)n2cc(nn2)c3ccncc3,5.96
Clc1cccc(c1)n2cc(nn2)c3ccncc3,5.75
Cc1ccccc1n2cc(nn2)c3ccccn3,6.31
C(c1ccccc1)n2cc(nn2)c3ccc4nccnc4c3,5.02
Cc1ccccc1n2nncc2c3ccncc3,5.2
C1C2CC3CC1CC(C2)C3n4nncc4c5ccncc5,5.58
C1C2CC3CC1CC(C2)C3n4nncc4c5ccc6nccnc6c5,5.55
Nc1c(F)c(NCCNc2ccccn2)c3OCCC4(CCCC4)N5C=C(C(=O)O)C(=O)c1c35,4.89
Nc1c(F)c(NCCNc2ccccn2)c3OCCC4(CCC4)N5C=C(C(=O)O)C(=O)c1c35,5.5
Nc1c(F)c(NCCNc2ccccn2)c3OCCC4(CC4)N5C=C(C(=O)O)C(=O)c1c35,7.43
CC1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN(c24)C15CCC5)C(=O)O,5.85
CC1CC2(CCC2)N3C=C(C(=O)O)C(=O)c4c(N)c(F)c(NCCNc5ccccn5)c(O1)c34,5.68
Nc1c(F)c(NCCNc2ccccn2)c3NCCC4(CCC4)N5C=C(C(=O)O)C(=O)c1c35,6.26
CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN(C=O)[C@@H]3c4ccc(F)cc4)n2)c5c(N)ncnc15,6.75
CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN([C@@H]3c4ccc(F)cc4)C(=O)C)n2)c5c(N)ncnc15,6.47
CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN([C@@H]3c4ccccc4)C(=O)C)n2)c5c(N)ncnc15,6.07
C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)N,7.48
C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C#N,9.24
C[C@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.4
C[C@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)N,7.17
C[C@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c4C(=O)C(=CN1c24)C#N,8.85
C[C@H]1COc2c(NCCCn3cccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,7.8
C[C@H]1COc2c(NCCCn3cccn3)c(F)c(N)c4C(=O)C(=CN1c24)C#N,9.07
C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,6.82
C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)N,6.75
C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c4C(=O)C(=CN1c24)C(=N)NO,6.85
C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c4C(=O)C(=CN1c24)c5nnn[nH]5,7.7
C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c4C(=O)C(=CN1c24)C#N,9.0
C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=O)O,8.0
C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=N)NO,7.15
C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)c5nnn[nH]5,8.62
C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C#N,9.22
CNC(=O)C1CCC(CNC(=O)c2ncoc2c3ccc(OC)cc3)CC1,6.5
COc1ccc(cc1)c2ocnc2C(=O)NCC3CCC(CC3)C(=O)N(C)C,6.5
CNC(=O)c1ccc(CNC(=O)c2ncoc2c3ccc(OC)cc3)cc1,6.6
COc1ccc(cc1)c2ocnc2C(=O)NCc3ccccc3,6.0
COc1ccc(cc1)c2ocnc2C(=O)NCc3ccccn3,5.7
COc1ccc(cc1)c2ocnc2C(=O)NCc3cccnc3,6.6
COc1ccc(cc1)c2ocnc2C(=O)NCc3ccncc3,5.7
Oc1cccc(c1)c2ocnc2C(=O)NCc3ccncc3,6.2
FC(F)(F)c1ccc(cc1)c2ocnc2C(=O)NCc3ccncc3,5.2
O=C(NCc1ccncc1)c2ncoc2c3ccc(cc3)C#N,5.5
COc1cccc(c1)c2ocnc2C(=O)NCc3ccncc3,5.6
